State Code,State Name,District Code,District Name,School Code,School Name
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0001,SK LUBOK
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0002,SK SERI MAAMOR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0003,SK SERI PENGKALAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0004,SK SERI UTAMA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0005,SK BAGAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0006,SK SERI SEKAWAN DESA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0007,SK GAMBUT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0008,SK SG KAJANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0009,SK PESERAI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0010,SK SERI CHANTEK
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0011,SK SERI MAIMON
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0012,SK SERI LAKSANA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0013,SK KAMPUNG JAWA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0014,SK SERI PDG SARI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0016,SK SRI COMEL
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0017,SK SERI TANJONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0018,SK SERI JASA SEPAKAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0019,SK PENGHULU SALLEH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0020,SK SERI SEPARAP
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0021,SK PARIT JU
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0022,SK BANDAR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0024,SK TEMENGGONG IBRAHIM PENGGARAM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0026,SK BUKIT SOGA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0027,SK SERI BEROLEH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0028,SK SERI GADING
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0029,SK PARIT LAPIS
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0031,SK PARIT BILAL
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0032,SK SERI TELOK
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0033,SK TENAGA SEPAKAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0034,SK SERI BENGKAL
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0035,SK BINDU
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0036,SK BUKIT RAHMAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0037,SK SERI BINJAI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0038,SK TG SEMBERONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0039,SK SERI MENDAPAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0040,SK SERI NASIB BAIK
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0041,SK SERI MANGGIS
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0042,SK SERI IDAMAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0043,SK SERI BUNUT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0044,SK PINTAS PUDING
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0045,SK PINTAS RAYA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0046,SK SERI SABAK UNI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0047,SK SETIA JAYA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0048,SK SERI AMAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0049,SK JELOTONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0050,SK SERI KEMAJUAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0051,SK PARIT BINGAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0052,SK SERI PANDAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0053,SK SERI PULEH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0054,SK MINYAK BEKU
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0055,SK SG SULOH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0056,SK SERI BANANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0057,SK SERI MOLEK
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0058,SK KORIS
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0059,SK SENGGARANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0060,SK KG BAHRU
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0061,SK PARIT KEMANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0062,SK SERI REJO SARI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0063,SK PARIT KADIR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0064,SK SERI TIMBUL
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0065,SK SUNGAI TONGKANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0066,SK SERI SAMPURNA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0067,SK SERI PERPAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0068,SK SERI LADANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0069,SK RENGIT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0070,SK SERI MERLONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0071,SK MERLONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0072,SK SRI BELAHAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0073,SK PARIT SULONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0074,SK SERI MEDAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0075,SK SERI PASIR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0076,SK TENAGA SETIA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0077,SK SERI DAYONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0078,SK SERI TIGA SERANGKAI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0079,SK SERI SEJATI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0080,SK SERI PEMATANG RENGAS
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0081,SK AIR HITAM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0082,SK SERI YONG PENG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0083,SK BUKIT KUARI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0084,SK SERI TENGAH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0085,SK SERI BANDAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0086,SK KOTA DALAM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0087,SK SERI PASIR PUTEH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0088,SK SERI PAYA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0089,SK LADANG YONG PENG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0090,SK SEPAKAT JAYA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0091,SK SERI BERTAM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0092,SK SERI BULAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0093,SK PENDIDIKAN KHAS BATU PAHAT (P)
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0094,SK SERI MULIA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0095,SK SEJAGONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0096,SK AIR PUTIH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0097,SK SETIA BUDI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0098,SK TAMAN SERI KOTA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0099,SK BANANG JAYA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBA0100,SK PARIT RAJA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0022,SK SRI RENGIT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0023,SK LIMPOON 1
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0024,SEKOLAH KEBANGSAAN SERI PUTERI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0025,SK TENGKU MARIAM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0027,SK CONVENT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0028,SK MONTFORT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0029,SK PESERIAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBB0048,SK YONG PENG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0001,SJK(C) AI CHUN 1
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0002,SJK(C) AI CHUN 2
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0003,SJK(C) BULOH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0004,SJK(C)  CHENG SIU 1
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0005,SJK(C) CHENG SIU 2
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0006,SJK(C) CHERN HWA BUKIT PASIR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0007,SJK(C) CHONG HWA SRI GADING
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0008,SJK(C) CHONG HWA SEGENTING
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0009,SJK(C) CHONG HWA SG.AYAM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0010,SJK(C) CHONG HWA SENGGARANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0011,SJK(C) CHONG HWA PT KADIR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0012,SJK(C) CHONG HWA SRI MEDAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0013,SJK(C) CHONG HWA  RENGIT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0014,SJK(C) CHONG HWA KANGKAR SENANGGAR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0015,SJK(C) CHUNG CHENG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0016,SJK(C) HUA MIN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0017,SJK(C) HWA JIN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0018,SJK(C) HWA NAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0019,SJK(C) KONG NAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0020,SJK(C) KANGKAR BAHRU
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0021,SJK(C) LAM LEE
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0022,SJK(C) LI CHUN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0023,SJK(C) MALAYAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0025,SJK(C) PANCHOR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0026,SJK(C) PEI CHUN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0027,SJK(C) PING MING
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0028,SJK(C) SIN HWA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0029,SJK(C) SIN HWA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0030,SJK(C) SULONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0031,SJK(C) TONGKANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0032,SJK(C) TUNG CHENG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0033,SJK(C) YANI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0034,SJK(C) YEONG CHANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0035,SJK(C) YONG PENG 1
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0036,SJK(C) YONG PENG 2
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBC0037,SJK(C) YORK CHAI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBD0050,SJK(T) SRI GADING
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBD0051,SJK(T) SERI PELANGI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JBD0058,SJK(T) LADANG YONG PENG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JCT0001,SEKOLAH RENDAH AGAMA BERSEPADU BATU PAHAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0010,SMK DATO' BENTARA LUAR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0011,SMK TUN AMINAH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0012,SMK TUNKU MAHMOOD ISKANDAR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0013,SMK SENGGARANG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0014,SMK SERI MEDAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0015,SMK DATO SULAIMAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0016,SMK DATO ONN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0017,SMK PERMATA JAYA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0018,SMK SERI  GADING
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0019,SMK DATIN ONN JAFFAR
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0020,SMK DATO SETH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0022,SMK PENGHULU SAAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0023,SMK BANANG JAYA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0024,SEKOLAH MENENGAH SAINS BATU PAHAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEA0025,SEKOLAH MENENGAH KEBANGSAAN SURIA PERDANA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEB0015,SMK TINGGI BATU PAHAT
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEB0016,SMK (P) TEMENGGONG IBRAHIM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEB0017,SMK CONVENT (M)
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEB0018,SMK MUNSHI SULAIMAN
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEB0019,SMK DATO' SYED ESA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEE0018,SMK TUN SARDON
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEE0019,SMK TUN ISMAIL
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEE0020,SMK SEMERAH
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEE0034,SMK DATUK MENTERI
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEE0040,SMK YONG PENG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JEE0041,SMK TUNKU PUTRA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JFT0001,SEKOLAH MENENGAH AGAMA PARIT RAJA
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JFT0002,SEKOLAH MENENGAH AGAMA JAWAHIR AL-ULUM
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JFT0003,SEKOLAH MENENGAH AGAMA PARIT SULONG
01,01 - JOHOR,J010,J010 - PPD BATU PAHAT,JFT0004,SEKOLAH MENENGAH AGAMA ATTARBIAH AL ISLAMIAH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1001,SK AYER MOLEK
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1003,SK PENGKALAN RINTING
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1004,SK TANJUNG PUTERI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1008,SK (P) BANDAR TINGGI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1010,SK MOHD KHIR JOHARI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1011,SK ANGKATAN TENTERA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1012,SK MAJIDI BARU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1024,SK KG. MAJU JAYA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1026,SK TEBRAU BAKAR BATU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1029,SK GELANG PATAH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1030,SK SEKUDAI BT 10
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1031,SK SUNGAI MELAYU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1032,SK SIKIJANG
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1033,SK LADANG PENDAS
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1034,SK PENDAS LAUT
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1035,SK KG PASIR
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1036,SK SRI SKUDAI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1037,SK SERI KENANGA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1045,SK TIRAM DUKU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1046,SK TANJONG  ADANG
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1047,SK MORNI POK
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1048,SK TG KUPANG
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1049,SK KEMPAS
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1050,SK SUNGAI DANGA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1051,SK KAMPUNG PULAI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1054,SK SRI TEBRAU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1055,SK KOMPLEKS UDA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1056,SK SRI AMAR
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1057,SK NONG CHIK
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1059,SK TAMAN PELANGI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1060,SK TAMAN TUN AMINAH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1061,SK SERI MELATI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1062,SK PENDIDIKAN KHAS JOHOR BAHRU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1064,SK TAMAN PERLING
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1065,SK BANDAR UDA 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1068,SK TAMAN SURIA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1069,SK SERI PERLING 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1070,SK PERUMAHAN TAMPOI 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1071,SK TAMAN UNIVERSITI 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1072,SK TAMAN SELESA JAYA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1074,SK TAMAN TUN AMINAH 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1076,SK TAMAN DAMAI JAYA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1078,SK TAMAN UNIVERSITI 1
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1082,SK TAMAN CEMPAKA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1084,SK TAMAN SKUDAI BARU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1086,SK KOMPLEKS SULTAN ABU BAKAR
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1093,SK TAMAN MUTIARA RINI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1094,SK TAMAN BUKIT KEMPAS
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1095,SK TAMAN ANGGERIK
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1096,SK TAMAN UNIVERSITI 4
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1100,SK TAMAN UNIVERSITI 3
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1102,SK TAMAN BUKIT MEWAH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1109,SK TAMAN SUTERA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1111,SK TAMAN NUSA PERINTIS
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1112,SK TAMAN DESA SKUDAI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1113,SK TAMAN IMPIAN EMAS
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1115,SK TAMAN BUKIT INDAH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1116,SK BUKIT MUTIARA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1118,SK TAMAN SKUDAI BARU 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1119,SK TASEK UTARA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1120,SK TAMAN  PERLING 3
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1123,SK TAMAN TAMPOI UTAMA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1126,SK TAMAN MUTIARA RINI 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1127,SK NUSANTARA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1130,SK TAMAN DAMANSARA ALIFF
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBA1133,SEKOLAH KEBANGSAAN MEDINI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1001,SK TEMENGGONG ABDUL RAHMAN 1
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1002,SK TEMENGGONG ABDUL RAHMAN 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1003,SK LARKIN 1
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1004,SK LARKIN 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1005,SK ST. JOSEPH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1006,SK NGEE HENG
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1008,SK (P) SULTAN IBRAHIM
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1009,SK (P) JLN. YAHYA AWAL
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBB1011,SK INFANT JESUS CONVENT
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1003,SJK(C) FOON YEW 1
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1004,SJK(C) FOON YEW 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1005,SJK(C) FOON YEW 3
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1006,SJK(C) FOON YEW 4
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1008,SJK(C) KUO KUANG
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1012,SJK(C) ST JOSEPH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1013,SJK(C) TAMPOI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1020,SJK(C) MING TERK
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1021,SJK(C) PEI HWA
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1022,SJK(C) PING MING
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1023,SJK(C) PU SZE
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1036,SJK(C) KEMPAS BARU
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1037,SJK(C) KUO KUANG 2
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1042,SJK(C) THORBURN
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1043,SJK(C) THAI HONG
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1044,SJK(C) PAI TZE
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC1045,SJK(C) MING CHIH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC2026,SJK(C) THORBURN
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC3017,SJK(C) THAI HONG
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBC5059,SJK(C) PAI TZE
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBD1001,SJK(T) JALAN YAHYA AWAL
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBD1022,SJK(T) LADANG RINI
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBD1025,SJK(T) GELANG PATAH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBD1026,SJK(T) TAMAN TUN AMINAH
01,01 - JOHOR,J020,J020 - PPD JOHOR BAHRU,JBD1028,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG BUKIT SERAMPANG
